genre,title,author,avg_rating,total_ratings,year_published,image_url
Thriller,Gone Girl (Paperback),Gillian Flynn,4.14,3291468,2012,/book/show/19288043-gone-girl
Thriller,The Girl on the Train (Hardcover),Paula Hawkins,3.96,3138396,2015,/book/show/22557272-the-girl-on-the-train
Thriller,Verity (ebook),Colleen Hoover,4.30,3334578,2018,/book/show/59344312-verity
Thriller,"The da Vinci Code (Robert Langdon, #2)",Dan    Brown,3.93,2442879,2003,/book/show/55019161-the-da-vinci-code
Thriller,The Girl With the Dragon Tattoo (Millennium #1),Stieg Larsson,4.17,3329249,2005,/book/show/2429135.The_Girl_With_the_Dragon_Tattoo
Thriller,"The Housemaid (The Housemaid, #1)",Freida McFadden,4.31,2154630,2022,/book/show/60556912-the-housemaid
Thriller,"Angels & Demons (Robert Langdon, #1)",Dan    Brown,3.95,3307621,2000,/book/show/960.Angels_Demons
Thriller,Sharp Objects (Paperback),Gillian Flynn,4.01,1145734,2006,/book/show/18045891-sharp-objects
Thriller,"A Good Girl's Guide to Murder (A Good Girl's Guide to Murder, #1)",Holly  Jackson,4.30,1506180,2019,/book/show/40916679-a-good-girl-s-guide-to-murder
Thriller,The Guest List (Kindle Edition),Lucy Foley,3.81,1164092,2020,/book/show/52656911-the-guest-list
Thriller,The Woman in the Window (Kindle Edition),A.J. Finn,3.95,842136,2018,/book/show/40389527-the-woman-in-the-window
Thriller,The Girl Who Played With Fire (Millennium #2),Stieg Larsson,4.26,955111,2006,/book/show/5060378-the-girl-who-played-with-fire
Thriller,Dark Places (Hardcover),Gillian Flynn,3.95,798373,2009,/book/show/5886881-dark-places
Thriller,None of This Is True (Hardcover),Lisa Jewell,4.10,844691,2023,/book/show/62334530-none-of-this-is-true
Thriller,"The Girl Who Kicked the Hornet’s Nest (Millennium, #3)",Stieg Larsson,4.24,757685,2007,/book/show/6892870-the-girl-who-kicked-the-hornet-s-nest
Thriller,Dark Matter (Hardcover),Blake Crouch,4.14,621990,2016,/book/show/27833670-dark-matter
Thriller,Behind Closed Doors (Hardcover),B.A. Paris,3.98,688992,2016,/book/show/29437949-behind-closed-doors
Thriller,Rock Paper Scissors (Hardcover),Alice Feeney,3.90,568204,2021,/book/show/56269064-rock-paper-scissors
Thriller,Pretty Girls (Paperback),Karin Slaughter,4.03,564379,2015,/book/show/25574782-pretty-girls
Thriller,"The Lost Symbol (Robert Langdon, #3)",Dan    Brown,3.76,631318,2009,/book/show/6411961-the-lost-symbol
Thriller,Then She Was Gone (Paperback),Lisa Jewell,4.05,851817,2017,/book/show/35297426-then-she-was-gone
Thriller,And Then There Were None (Paperback),Agatha Christie,4.28,1493977,1939,/book/show/16299.And_Then_There_Were_None
Thriller,Never Lie (Kindle Edition),Freida McFadden,4.09,1061269,2022,/book/show/62080187-never-lie
Thriller,Lock Every Door (ebook),Riley Sager,3.89,258268,2019,/book/show/41837243-lock-every-door
Thriller,"The Woman in Cabin 10 (Lo Blacklock, #1)",Ruth Ware,3.73,684468,2016,/book/show/28187230-the-woman-in-cabin-10
Thriller,The Only One Left (Hardcover),Riley Sager,4.14,444199,2023,/book/show/62703226-the-only-one-left
Thriller,"Inferno (Robert Langdon, #4)",Dan    Brown,3.90,573618,2013,/book/show/17212231-inferno
Thriller,A Flicker in the Dark (Hardcover),Stacy Willingham,3.99,514478,2022,/book/show/57693172-a-flicker-in-the-dark
Thriller,"The Housemaid's Secret (The Housemaid, #2)",Freida McFadden,4.22,1107599,2023,/book/show/62848145-the-housemaid-s-secret
Thriller,"One of Us Is Lying (One of Us is Lying, #1)",Karen M. McManus,3.92,971027,2017,/book/show/58679358-one-of-us-is-lying
Thriller,The Paris Apartment (Hardcover),Lucy Foley,3.65,637317,2022,/book/show/58468990-the-paris-apartment
Thriller,Final Girls (Hardcover),Riley Sager,3.83,227667,2017,/book/show/32796253-final-girls
Thriller,Deception Point (Paperback),Dan    Brown,3.76,686120,2001,/book/show/976.Deception_Point
Thriller,Digital Fortress (Paperback),Dan    Brown,3.70,652341,1998,/book/show/11125.Digital_Fortress
Thriller,"The Silence of the Lambs  (Hannibal Lecter, #2)",Thomas  Harris,4.25,570948,1988,/book/show/23807.The_Silence_of_the_Lambs
Thriller,The Couple Next Door (Hardcover),Shari Lapena,3.80,659020,2016,/book/show/28815474-the-couple-next-door
Thriller,The Turn of the Key (Hardcover),Ruth Ware,3.91,307819,2019,/book/show/42080142-the-turn-of-the-key
Thriller,Local Woman Missing (Paperback),Mary Kubica,4.13,625295,2021,/book/show/57361474-local-woman-missing
Thriller,Home Before Dark (Hardcover),Riley Sager,4.06,255008,2020,/book/show/50833559-home-before-dark
Thriller,"You (You, #1)",Caroline Kepnes,3.96,269231,2014,/book/show/36430011-you
Thriller,"The Family Upstairs (The Family Upstairs, #1)",Lisa Jewell,3.96,499493,2019,/book/show/43822820-the-family-upstairs
Thriller,The Maidens (Hardcover),Alex Michaelides,3.62,396805,2021,/book/show/45300567-the-maidens
Thriller,"The Shining (The Shining, #1)",Stephen        King,4.28,1612802,1977,/book/show/11588.The_Shining
Thriller,No Exit (Kindle Edition),Taylor  Adams,3.99,191071,2017,/book/show/35522836-no-exit
Thriller,Misery (Paperback),Stephen        King,4.23,794434,1987,/book/show/10614.Misery
Thriller,Before I Go to Sleep (Hardcover),S.J. Watson,3.90,352698,2011,/book/show/9736930-before-i-go-to-sleep
Thriller,"Good Girl, Bad Blood (A Good Girl's Guide to Murder, #2)",Holly  Jackson,4.27,668725,2020,/book/show/51335759-good-girl-bad-blood
Thriller,First Lie Wins (Hardcover),Ashley Elston,4.01,619193,2024,/book/show/164444179-first-lie-wins
Thriller,The House Across the Lake (ebook),Riley Sager,3.59,362145,2022,/book/show/58909880-the-house-across-the-lake
Thriller,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Thriller,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Travel,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Mass Market Paperback),Bill Bryson,4.07,427551,1998,/book/show/9791.A_Walk_in_the_Woods
Travel,In a Sunburned Country (Paperback),Bill Bryson,4.08,117119,2000,/book/show/24.In_a_Sunburned_Country
Travel,Notes from a Small Island (Paperback),Bill Bryson,3.92,116358,1995,/book/show/28.Notes_from_a_Small_Island
Travel,"Eat, Pray, Love (Paperback)",Elizabeth Gilbert,3.64,1801477,2006,/book/show/19501.Eat_Pray_Love
Travel,Neither Here nor There: Travels in Europe (Paperback),Bill Bryson,3.86,77044,1991,/book/show/27.Neither_Here_nor_There
Travel,Wild: From Lost to Found on the Pacific Crest Trail (Hardcover),Cheryl Strayed,4.06,837305,2012,/book/show/12262741-wild
Travel,The Lost Continent: Travels in Small-Town America (Paperback),Bill Bryson,3.81,63015,1989,/book/show/26.The_Lost_Continent
Travel,Travels with Charley: In Search of America (Paperback),John Steinbeck,4.08,100980,1961,/book/show/5306.Travels_with_Charley
Travel,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel (Paperback),Rolf Potts,3.95,27267,2002,/book/show/100247.Vagabonding
Travel,I'm a Stranger Here Myself: Notes on Returning to America After Twenty Years Away (Paperback),Bill Bryson,3.90,68076,1998,/book/show/25.I_m_a_Stranger_Here_Myself
Travel,"A Year in Provence (Provence, #1)",Peter Mayle,4.00,79973,1989,/book/show/40189.A_Year_in_Provence
Travel,The Great Railway Bazaar: By Train Through Asia (Paperback),Paul Theroux,3.90,20642,1975,/book/show/63689.The_Great_Railway_Bazaar
Travel,On the Road (Paperback),Jack Kerouac,3.61,430496,1957,/book/show/70401.On_the_Road
Travel,The Road to Little Dribbling: Adventures of an American in Britain (Hardcover),Bill Bryson,3.72,37541,2015,/book/show/25489012-the-road-to-little-dribbling
Travel,Under the Tuscan Sun: At Home in Italy (Paperback),Frances Mayes,3.77,328319,1996,/book/show/480479.Under_the_Tuscan_Sun
Travel,Into Thin Air: A Personal Account of the Mt. Everest Disaster (Paperback),Jon Krakauer,4.25,537305,1997,/book/show/1898.Into_Thin_Air
Travel,"1,000 Places to See Before You Die: A Traveler's Life List (Paperback)",Patricia Schultz,3.88,43030,2003,/book/show/11525.1_000_Places_to_See_Before_You_Die
Travel,The Art of Travel (Paperback),Alain de Botton,3.83,25021,2002,/book/show/23422.The_Art_of_Travel
Travel,The Geography of Bliss: One Grump's Search for the Happiest Places in the World (Paperback),Eric    Weiner,3.84,37771,2008,/book/show/1918305.The_Geography_of_Bliss
Travel,In Patagonia (Paperback),Bruce Chatwin,3.66,18013,1977,/book/show/79909.In_Patagonia
Travel,Blue Highways (Paperback),William Least Heat-Moon,4.03,24641,1982,/book/show/63832.Blue_Highways
Travel,"A Time of Gifts (Trilogy, #1)",Patrick Leigh Fermor,4.06,9010,1977,/book/show/253984.A_Time_of_Gifts
Travel,Dark Star Safari: Overland from Cairo to Cape Town (Paperback),Paul Theroux,3.99,15299,2002,/book/show/28239.Dark_Star_Safari
Travel,The Sex Lives of Cannibals: Adrift in the Equatorial Pacific (Paperback),J. Maarten Troost,3.87,25666,2003,/book/show/11077.The_Sex_Lives_of_Cannibals
Travel,Turn Right at Machu Picchu: Rediscovering the Lost City One Step at a Time (Hardcover),Mark Adams,3.85,20041,2011,/book/show/10111087-turn-right-at-machu-picchu
Travel,Atlas Obscura: An Explorer's Guide to the World's Hidden Wonders (Hardcover),Joshua Foer,4.26,7825,2016,/book/show/28110891-atlas-obscura
Travel,Without Reservations: The Travels of an Independent Woman (Paperback),Alice Steinbach,3.81,11611,2000,/book/show/524878.Without_Reservations
Travel,Tales of a Female Nomad: Living at Large in the World (Paperback),Rita Golden Gelman,3.84,17340,2001,/book/show/85622.Tales_of_a_Female_Nomad
Travel,Round Ireland with a Fridge (Paperback),Tony Hawks,3.81,19996,1997,/book/show/23316.Round_Ireland_with_a_Fridge
Travel,The Lost City of Z: A Tale of Deadly Obsession in the Amazon (Hardcover),David Grann,3.90,103653,2009,/book/show/3398625-the-lost-city-of-z
Travel,The Snow Leopard (Paperback),Peter Matthiessen,4.07,19284,1978,/book/show/764165.The_Snow_Leopard
Travel,The Old Patagonian Express: By Train Through the Americas (Paperback),Paul Theroux,3.95,11069,1979,/book/show/130515.The_Old_Patagonian_Express
Travel,The Travel Book: A Journey Through Every Country in the World (Paperback),Roz Hopkins,4.30,7039,2004,/book/show/139373.The_Travel_Book
Travel,Seven Years in Tibet (Paperback),Heinrich Harrer,4.10,25457,1953,/book/show/270032.Seven_Years_in_Tibet
Travel,The Places in Between (Paperback),Rory Stewart,3.98,19429,2004,/book/show/95643.The_Places_in_Between
Travel,The Motorcycle Diaries: Notes on a Latin American Journey (Paperback),Ernesto Che Guevara,3.79,42973,1992,/book/show/172732.The_Motorcycle_Diaries
Travel,A Cook's Tour: Global Adventures in Extreme Cuisines (Hardcover),Anthony Bourdain,4.09,29450,2001,/book/show/86856.A_Cook_s_Tour
Travel,Around the World in Eighty Days (Paperback),Jules Verne,3.95,267597,1872,/book/show/54479.Around_the_World_in_Eighty_Days
Travel,"The Innocents Abroad, Or, the New Pilgrims' Progress (Paperback)",Mark Twain,3.84,14399,1869,/book/show/2443.The_Innocents_Abroad_Or_the_New_Pilgrims_Progress
Travel,Ghost Train to the Eastern Star (Hardcover),Paul Theroux,4.06,7201,2008,/book/show/2071926.Ghost_Train_to_the_Eastern_Star
Travel,A Short Walk in the Hindu Kush (Hardcover),Eric Newby,3.96,6731,1958,/book/show/118141.A_Short_Walk_in_the_Hindu_Kush
Travel,The Old Ways: A Journey on Foot (Hardcover),Robert Macfarlane,4.13,10669,2012,/book/show/13369533-the-old-ways
Travel,Lost on Planet China (Hardcover),J. Maarten Troost,3.77,11898,2008,/book/show/1975116.Lost_on_Planet_China
Travel,Getting Stoned with Savages: A Trip Through the Islands of Fiji and Vanuatu (Paperback),J. Maarten Troost,3.86,13776,2006,/book/show/122574.Getting_Stoned_with_Savages
Travel,Riding the Iron Rooster (Mass Market Paperback),Paul Theroux,4.04,9386,1988,/book/show/130511.Riding_the_Iron_Rooster
Travel,Tracks: A Woman's Solo Trek Across 1700 Miles of Australian Outback (Paperback),Robyn Davidson,3.93,16876,1980,/book/show/78895.Tracks
Travel,Kon-Tiki (Paperback),Thor Heyerdahl,4.16,24196,1948,/book/show/790171.Kon_Tiki
Travel,Bill Bryson's African Diary (Hardcover),Bill Bryson,3.48,10220,2002,/book/show/22.Bill_Bryson_s_African_Diary
Travel,Shantaram (Paperback),Gregory David Roberts,4.28,228749,2003,/book/show/33600.Shantaram
Travel,The Year of Living Danishly: Uncovering the Secrets of the World's Happiest Country (Paperback),Helen Russell,3.97,30836,2015,/book/show/23282062-the-year-of-living-danishly
Travel,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Travel,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Young-Adult,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,4.34,9300632,2008,/book/show/2767052-the-hunger-games
Young-Adult,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,4.34,3846927,2009,/book/show/6148028-catching-fire
Young-Adult,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,4.10,3452354,2010,/book/show/7260188-mockingjay
Young-Adult,The Fault in Our Stars (Hardcover),John Green,4.13,5472862,2012,/book/show/25856606-the-fault-in-our-stars
Young-Adult,"Divergent (Divergent, #1)",Veronica Roth,4.14,4210293,2011,/book/show/13335037-divergent
Young-Adult,"Twilight (The Twilight Saga, #1)",Stephenie Meyer,3.66,6991206,2005,/book/show/41865.Twilight
Young-Adult,"Harry Potter and the Sorcerer’s Stone (Harry Potter, #1)",J.K. Rowling,4.47,10812315,1997,/book/show/42844155-harry-potter-and-the-sorcerer-s-stone
Young-Adult,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,4.57,3975217,2000,/book/show/58613424-harry-potter-and-the-goblet-of-fire
Young-Adult,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,4.58,4553445,1999,/book/show/5.Harry_Potter_and_the_Prisoner_of_Azkaban
Young-Adult,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,4.62,3933870,2007,/book/show/58613224-harry-potter-and-the-deathly-hallows
Young-Adult,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,4.43,4245437,1998,/book/show/15881.Harry_Potter_and_the_Chamber_of_Secrets
Young-Adult,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,4.50,3610449,2003,/book/show/58613451-harry-potter-and-the-order-of-the-phoenix
Young-Adult,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,4.58,3489582,2005,/book/show/58613345-harry-potter-and-the-half-blood-prince
Young-Adult,"New Moon (The Twilight Saga, #2)",Stephenie Meyer,3.61,2039080,2006,/book/show/49041.New_Moon
Young-Adult,"Insurgent (Divergent, #2)",Veronica Roth,3.97,1571435,2012,/book/show/11735983-insurgent
Young-Adult,"Eclipse (The Twilight Saga, #3)",Stephenie Meyer,3.73,1913751,2007,/book/show/428263.Eclipse
Young-Adult,"City of Bones (The Mortal Instruments, #1)",Cassandra Clare,4.07,2096432,2007,/book/show/256683.City_of_Bones
Young-Adult,"Breaking Dawn (The Twilight Saga, #4)",Stephenie Meyer,3.75,1800996,2008,/book/show/1162543.Breaking_Dawn
Young-Adult,The Perks of Being a Wallflower (Hardcover),Stephen Chbosky,4.23,1907399,1999,/book/show/22628.The_Perks_of_Being_a_Wallflower
Young-Adult,Looking for Alaska (Paperback),John Green,3.96,1689114,2005,/book/show/99561.Looking_for_Alaska
Young-Adult,Eleanor & Park (Hardcover),Rainbow Rowell,3.93,1223121,2012,/book/show/15745753-eleanor-park
Young-Adult,"The Giver (The Giver, #1)",Lois Lowry,4.12,2669349,1993,/book/show/3636.The_Giver
Young-Adult,"Cinder (The Lunar Chronicles, #1)",Marissa Meyer,4.13,975545,2012,/book/show/36381037-cinder
Young-Adult,"Allegiant (Divergent, #3)",Veronica Roth,3.60,1104539,2013,/book/show/18710190-allegiant
Young-Adult,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,4.31,3258396,2005,/book/show/123675190-the-lightning-thief
Young-Adult,"The Maze Runner (The Maze Runner, #1)",James Dashner,4.05,1609221,2009,/book/show/6186357-the-maze-runner
Young-Adult,Paper Towns (Paperback),John Green,3.70,1442990,2008,/book/show/6442769-paper-towns
Young-Adult,The Book Thief (Kindle Edition),Markus Zusak,4.39,2741646,2005,/book/show/19063.The_Book_Thief
Young-Adult,"Shadow and Bone (Shadow and Bone, #1)",Leigh Bardugo,3.92,1029612,2012,/book/show/37834723-shadow-and-bone
Young-Adult,The Hate U Give (Hardcover),Angie Thomas,4.46,964888,2017,/book/show/58651625-the-hate-u-give
Young-Adult,"Six of Crows (Six of Crows, #1)",Leigh Bardugo,4.47,1061821,2015,/book/show/23437156-six-of-crows
Young-Adult,"City of Ashes (The Mortal Instruments, #2)",Cassandra Clare,4.11,969320,2008,/book/show/1582996.City_of_Ashes
Young-Adult,Thirteen Reasons Why (Hardcover),Jay Asher,3.84,1003855,2007,/book/show/29844228-thirteen-reasons-why
Young-Adult,"Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1)",Ransom Riggs,3.92,1318780,2011,/book/show/9460487-miss-peregrine-s-home-for-peculiar-children
Young-Adult,Fangirl (ebook),Rainbow Rowell,3.94,765787,2013,/book/show/16068905-fangirl
Young-Adult,"The Selection (The Selection, #1)",Kiera Cass,4.07,1675218,2012,/book/show/10507293-the-selection
Young-Adult,"City of Glass (The Mortal Instruments, #3)",Cassandra Clare,4.27,992844,2009,/book/show/3777732-city-of-glass
Young-Adult,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,4.18,2006297,2012,/book/show/76703559-throne-of-glass
Young-Adult,We Were Liars (Kindle Edition),E. Lockhart,3.66,1233924,2014,/book/show/16143347-we-were-liars
Young-Adult,Speak (Hardcover),Laurie Halse Anderson,4.05,614953,1999,/book/show/39280444-speak
Young-Adult,"Red Queen (Red Queen, #1)",Victoria Aveyard,3.99,1102902,2015,/book/show/22328546-red-queen
Young-Adult,"If I Stay (If I Stay, #1)",Gayle Forman,3.91,945081,2009,/book/show/4374400-if-i-stay
Young-Adult,"Clockwork Angel (The Infernal Devices, #1)",Cassandra Clare,4.31,857204,2010,/book/show/7171637-clockwork-angel
Young-Adult,"The Cruel Prince (The Folk of the Air, #1)",Holly Black,4.02,1523073,2018,/book/show/26032825-the-cruel-prince
Young-Adult,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante, #1)",Benjamin Alire Sáenz,4.30,649224,2012,/book/show/12000020-aristotle-and-dante-discover-the-secrets-of-the-universe
Young-Adult,"Matched (Matched, #1)",Ally Condie,3.62,803639,2010,/book/show/7735333-matched
